track_added_at,track_id,track_name,track_api,artist_id
2023-08-03T21:15:19Z,74JVJp8ChK3rHbtY5dity4,Memory Lane,https://open.spotify.com/track/74JVJp8ChK3rHbtY5dity4,3C7QGmFonaPwN5s7loihkR
2023-08-03T21:15:19Z,5wTCpN911fjwZYhnCYzX7k,Secret Lover,https://open.spotify.com/track/5wTCpN911fjwZYhnCYzX7k,"1y2NzUCGrOaUPBZhhyUPcQ,09vo12hHajgG2cZzq0rGmE"
2023-08-03T21:15:19Z,08MoSv9F2ZzT3B1GJR3OD6,Pen & Paper,https://open.spotify.com/track/08MoSv9F2ZzT3B1GJR3OD6,"50bljU0VZtp2E7nAFRy5pC,0d2cvrJfsN0fBd6WuwwlDQ"
2023-08-03T21:15:19Z,4FQ7pGtcUpFVMGLxDHij79,Wendo Mwaki - From Un-Adult-Erated,https://open.spotify.com/track/4FQ7pGtcUpFVMGLxDHij79,4XOkxpgkjiajWy1yEb1o24
2023-08-03T21:15:19Z,4gKQ9XVPxtUx2sGuwSMPso,Sorry,https://open.spotify.com/track/4gKQ9XVPxtUx2sGuwSMPso,7xPDTxQrpZPvvI0LzuO73p
2023-08-03T21:15:19Z,2ee6ViIobYyu2rLwiVmNIA,Aki Wewe,https://open.spotify.com/track/2ee6ViIobYyu2rLwiVmNIA,2YBmXbjqDbsGjTB9vMbuNf
2023-08-03T21:15:19Z,1OelLLNoOJNYnukzOPYSct,Presha,https://open.spotify.com/track/1OelLLNoOJNYnukzOPYSct,"23fYD3tClohzF1Afng7tPJ,4r3svQfFw0Ae5GMplY92u9"
2023-08-03T21:15:19Z,0zOV2YLP3cSpknApGiIo4H,Wimbo Wetu,https://open.spotify.com/track/0zOV2YLP3cSpknApGiIo4H,0pwc18AOKnFRwTqHu50jbn
2023-08-03T21:15:19Z,502fO9MaTL1FXQxilajwW8,Temporary Love,https://open.spotify.com/track/502fO9MaTL1FXQxilajwW8,2J4IvVbi2h1wB2A0p5kd86
2023-08-03T21:15:19Z,4BwHxEsR5SFJJKGBzrjMGN,Last Name,https://open.spotify.com/track/4BwHxEsR5SFJJKGBzrjMGN,1yQKzWOHXJQSEnOXrHDl4X
2023-08-03T21:15:19Z,6HOOJ2LbasnZqxuqlaNSfk,WARNING,https://open.spotify.com/track/6HOOJ2LbasnZqxuqlaNSfk,"6jlzMtFLWK4oUNyAeYu520,03cHERVYQ8yOTu6Pu4DCxd"
2023-08-03T21:15:19Z,4K5F02hRfBL8m1s0QXs6bO,Love Me or Leave Me,https://open.spotify.com/track/4K5F02hRfBL8m1s0QXs6bO,"5I48tG854vS1rY1isuMOgQ,2J4IvVbi2h1wB2A0p5kd86"
2023-08-03T21:15:19Z,1KQfpF8EmbF8oP1YwpwJ0O,Something Is You,https://open.spotify.com/track/1KQfpF8EmbF8oP1YwpwJ0O,6znLUPGYNDVG3VoMH5UXUU
2023-08-03T21:15:19Z,7vmwfBkvRtJ6ncov0ClTpp,Hello Sadness,https://open.spotify.com/track/7vmwfBkvRtJ6ncov0ClTpp,"0d2cvrJfsN0fBd6WuwwlDQ,50bljU0VZtp2E7nAFRy5pC,6wLnCeHouyPLFHjolO1Igl,6yrGrT2cOZ3R2oZqNQozsu"
2023-08-03T21:15:19Z,7vGO9525GQZMGfc6qEY6BZ,Three Little Birds,https://open.spotify.com/track/7vGO9525GQZMGfc6qEY6BZ,"62RxzBJ449g8jS0gZp4X06,4NRmTiCjbKDTSJmwhOjDnq"
2023-08-03T21:15:19Z,1bHbElmOOzqRNui7Ocq4Vp,Go,https://open.spotify.com/track/1bHbElmOOzqRNui7Ocq4Vp,"1y2NzUCGrOaUPBZhhyUPcQ,2mP0v7i6JeL8yXPfey97lx"
2023-08-03T21:15:19Z,1pSMZXj5eSWvvEKwTydZEb,A Little Thing Called Love,https://open.spotify.com/track/1pSMZXj5eSWvvEKwTydZEb,"0d2cvrJfsN0fBd6WuwwlDQ,2J4IvVbi2h1wB2A0p5kd86"
2023-08-03T21:15:19Z,7I0gVer3b94T9aoRSRqGEw,Hivyo,https://open.spotify.com/track/7I0gVer3b94T9aoRSRqGEw,0pwc18AOKnFRwTqHu50jbn
2023-08-03T21:15:19Z,7jDkmNjxPQ0F2b7D4agmTG,What I See,https://open.spotify.com/track/7jDkmNjxPQ0F2b7D4agmTG,"03cHERVYQ8yOTu6Pu4DCxd,7xPDTxQrpZPvvI0LzuO73p,6jlzMtFLWK4oUNyAeYu520"
2023-08-03T21:15:19Z,2G5EyrYbvXoUIpwqzGLgK1,We're Made For Each Other,https://open.spotify.com/track/2G5EyrYbvXoUIpwqzGLgK1,18QJYkUruunLIMqRIC1ljN
2023-08-03T21:15:19Z,0NCrt951A09LYmxbGdqW8N,NIGHTS WITHOUT YOU,https://open.spotify.com/track/0NCrt951A09LYmxbGdqW8N,"25ri60pzSMYa2YOUZlumhB,7vA0nsjX1OaxsKlEM64TV6,4fhFubSE551gSrnSWwAgaR,2VF53usTu5Chbp1fmxjUeS"
2023-08-03T21:15:19Z,7JO63lzm9CxlxKR26j0Vog,Dark brown eyes,https://open.spotify.com/track/7JO63lzm9CxlxKR26j0Vog,0l5DAChk60zrPxl18DGUT7
2023-08-03T21:15:19Z,3w0UpkLT8xMKX0HqBkLUQV,Forever,https://open.spotify.com/track/3w0UpkLT8xMKX0HqBkLUQV,"10tow6yKkH4OjXuZA0PR0w,73iU9QFpEWlHM2Op6wAQqe"
